portfolio_id,perm_id,leaf_path,decoded,avg_dead_count,avg_dead_pct,selected_in_K
2121.12221,2121,12221,d=4 | OP=hi > LME=hi > OP=hi > LME=lo,3115.9072327044023,77.67451923698776,False
2121.12222,2121,12222,d=4 | OP=hi > LME=hi > OP=hi > LME=hi,3371.8459119496856,84.05465586489132,False
3121.11111,3121,11111,d=4 | Investment=lo > LME=lo > OP=lo > LME=lo,3502.7783018867926,87.31858822275154,False
3121.11112,3121,11112,d=4 | Investment=lo > LME=lo > OP=lo > LME=hi,3288.803459119497,81.98454205272667,False
3121.11121,3121,11121,d=4 | Investment=lo > LME=lo > OP=hi > LME=lo,3364.8616352201257,83.8805491612345,False
3121.11122,3121,11122,d=4 | Investment=lo > LME=lo > OP=hi > LME=hi,3189.7940251572327,79.51639726900974,False
3121.11211,3121,11211,d=4 | Investment=lo > LME=hi > OP=lo > LME=lo,3249.5896226415093,81.00700463957912,False
3121.11212,3121,11212,d=4 | Investment=lo > LME=hi > OP=lo > LME=hi,3351.396226415094,83.54487833500372,False
3121.11221,3121,11221,d=4 | Investment=lo > LME=hi > OP=hi > LME=lo,3216.6650943396226,80.1862494899677,False
3121.11222,3121,11222,d=4 | Investment=lo > LME=hi > OP=hi > LME=hi,3391.723270440252,84.55016620879714,False
3121.12111,3121,12111,d=4 | Investment=hi > LME=lo > OP=lo > LME=lo,3459.146226415094,86.2309112694699,False
3121.12112,3121,12112,d=4 | Investment=hi > LME=lo > OP=lo > LME=hi,3268.6603773584907,81.48240765818646,False
3121.12121,3121,12121,d=4 | Investment=hi > LME=lo > OP=hi > LME=lo,3432.8616352201257,85.57567899458671,False
3121.12122,3121,12122,d=4 | Investment=hi > LME=lo > OP=hi > LME=hi,3227.6084905660377,80.4590506285205,False
3121.12211,3121,12211,d=4 | Investment=hi > LME=hi > OP=lo > LME=lo,3115.4701257861634,77.663622869672,False
3121.12212,3121,12212,d=4 | Investment=hi > LME=hi > OP=lo > LME=hi,3278.949685534591,81.73890344133149,False
3121.12221,3121,12221,d=4 | Investment=hi > LME=hi > OP=hi > LME=lo,3159.9135220125786,78.77152473494978,False
3121.12222,3121,12222,d=4 | Investment=hi > LME=hi > OP=hi > LME=hi,3376.380503144654,84.16769587690085,False
1221.11111,1221,11111,d=4 | LME=lo > OP=lo > OP=lo > LME=lo,3450.485849056604,86.01502209258071,False
1221.11112,1221,11112,d=4 | LME=lo > OP=lo > OP=lo > LME=hi,3241.7861635220124,80.81247704609673,False
1221.11121,1221,11121,d=4 | LME=lo > OP=lo > OP=hi > LME=lo,3221.7924528301887,80.31406623031549,False
1221.11122,1221,11122,d=4 | LME=lo > OP=lo > OP=hi > LME=hi,3062.6776729559747,76.34759254955006,False
1221.11211,1221,11211,d=4 | LME=lo > OP=hi > OP=lo > LME=lo,3264.9261006289307,81.38931818921189,False
1221.11212,1221,11212,d=4 | LME=lo > OP=hi > OP=lo > LME=hi,3086.688679245283,76.94614803616497,False
1221.11221,1221,11221,d=4 | LME=lo > OP=hi > OP=hi > LME=lo,3475.078616352201,86.62807993857271,False
1221.11222,1221,11222,d=4 | LME=lo > OP=hi > OP=hi > LME=hi,3262.011006289308,81.31664961006292,False
1221.12111,1221,12111,d=4 | LME=hi > OP=lo > OP=lo > LME=lo,3193.937106918239,79.61967758511416,False
1221.12112,1221,12112,d=4 | LME=hi > OP=lo > OP=lo > LME=hi,3368.055031446541,83.96015535554494,False
1221.12121,1221,12121,d=4 | LME=hi > OP=lo > OP=hi > LME=lo,3007.877358490566,74.98150949179421,False
1221.12122,1221,12122,d=4 | LME=hi > OP=lo > OP=hi > LME=hi,3208.421383647799,79.98074713803777,False
1221.12211,1221,12211,d=4 | LME=hi > OP=hi > OP=lo > LME=lo,2934.353773584906,73.14868563549143,False
1221.12212,1221,12212,d=4 | LME=hi > OP=hi > OP=lo > LME=hi,3168.4795597484276,78.98506217788595,False
1221.12221,1221,12221,d=4 | LME=hi > OP=hi > OP=hi > LME=lo,3168.987421383648,78.99772234566647,False
1221.12222,1221,12222,d=4 | LME=hi > OP=hi > OP=hi > LME=hi,3376.9748427672957,84.182511800805,False
2221.11111,2221,11111,d=4 | OP=lo > OP=lo > OP=lo > LME=lo,3424.0833333333335,85.35685015025621,True
2221.11112,2221,11112,d=4 | OP=lo > OP=lo > OP=lo > LME=hi,3377.688679245283,84.20030658771636,False
2221.11121,2221,11121,d=4 | OP=lo > OP=lo > OP=hi > LME=lo,3147.806603773585,78.46971887764282,False
2221.11122,2221,11122,d=4 | OP=lo > OP=lo > OP=hi > LME=hi,3010.7311320754716,75.05264944387372,False
2221.11211,2221,11211,d=4 | OP=lo > OP=hi > OP=lo > LME=lo,3081.364779874214,76.81343185008167,False
2221.11212,2221,11212,d=4 | OP=lo > OP=hi > OP=lo > LME=hi,3109.746855345912,77.52095100985416,False
2221.11221,2221,11221,d=4 | OP=lo > OP=hi > OP=hi > LME=lo,3063.172955974843,76.35993915280352,False
2221.11222,2221,11222,d=4 | OP=lo > OP=hi > OP=hi > LME=hi,3079.1572327044023,76.7584012755805,False
2221.12111,2221,12111,d=4 | OP=hi > OP=lo > OP=lo > LME=lo,3029.4591194968552,75.51950782911831,False
2221.12112,2221,12112,d=4 | OP=hi > OP=lo > OP=lo > LME=hi,3082.1415094339623,76.83279445962837,False
2221.12121,2221,12121,d=4 | OP=hi > OP=lo > OP=hi > LME=lo,3000.685534591195,74.8022289734407,False
2221.12122,2221,12122,d=4 | OP=hi > OP=lo > OP=hi > LME=hi,3077.0707547169814,76.7063887596524,False
2221.12211,2221,12211,d=4 | OP=hi > OP=hi > OP=lo > LME=lo,2948.3883647798743,73.49854525657221,False
2221.12212,2221,12212,d=4 | OP=hi > OP=hi > OP=lo > LME=hi,3128.7751572327043,77.9952957481826,False
2221.12221,2221,12221,d=4 | OP=hi > OP=hi > OP=hi > LME=lo,3434.746855345912,85.62267447808165,False
2221.12222,2221,12222,d=4 | OP=hi > OP=hi > OP=hi > LME=hi,3356.5896226415093,83.67434128911864,False
3221.11111,3221,11111,d=4 | Investment=lo > OP=lo > OP=lo > LME=lo,3494.6100628930817,87.11496725798405,False
3221.11112,3221,11112,d=4 | Investment=lo > OP=lo > OP=lo > LME=hi,3352.6367924528304,83.57580363648621,False
3221.11121,3221,11121,d=4 | Investment=lo > OP=lo > OP=hi > LME=lo,3256.3333333333335,81.17511442165572,False
3221.11122,3221,11122,d=4 | Investment=lo > OP=lo > OP=hi > LME=hi,3228.1603773584907,80.4728082721458,False
3221.11211,3221,11211,d=4 | Investment=lo > OP=hi > OP=lo > LME=lo,3217.7704402515724,80.21380397278416,False
3221.11212,3221,11212,d=4 | Investment=lo > OP=hi > OP=lo > LME=hi,3244.316037735849,80.87554271160411,False
