file,cv,i_l0,j_l2,py_rows,r_rows,rows_cmp,train_SR_max_abs_diff,valid_SR_max_abs_diff,test_SR_max_abs_diff,portsN_match_%,beta_max_abs_diff,status
results_cv_2_l0_5_l2_1.csv,cv_2,5,1,50,50,50,7.568390358869692e-13,3.8757885789664215e-13,5.473399511402022e-13,100.0,6.5940031213074235e-12,OK
results_cv_2_l0_5_l2_2.csv,cv_2,5,2,52,52,52,1.1326495297225847e-12,7.880918140301674e-13,6.273315200644447e-13,100.0,9.049400118144035e-12,OK
results_cv_2_l0_5_l2_3.csv,cv_2,5,3,54,54,54,1.3952172750464342e-12,4.0706327197881365e-13,6.340483693634269e-13,98.14814814814815,1.0030365427127208e-11,OK
results_cv_2_l0_5_l2_4.csv,cv_2,5,4,64,64,64,4.615974269484013e-12,1.225075596522629e-12,1.0942358130705543e-12,100.0,2.3546595229184675e-11,OK
results_cv_2_l0_5_l2_5.csv,cv_2,5,5,64,64,64,1.389999226830696e-12,4.0312198024139434e-13,7.599476603559197e-13,95.3125,1.2617018541050129e-11,OK
results_cv_2_l0_5_l2_6.csv,cv_2,5,6,68,68,68,1.752153977463422e-12,4.1350256552163955e-13,7.23199278240827e-13,98.52941176470588,1.2893019984971943e-11,OK
results_cv_2_l0_5_l2_7.csv,cv_2,5,7,72,72,72,2.0952128920725954e-12,5.345168752057816e-13,1.2691514506002477e-12,100.0,1.619709921740764e-11,OK
results_cv_2_l0_5_l2_8.csv,cv_2,5,8,68,68,68,1.6854295736834501e-12,5.420108806220014e-13,1.2531087278944142e-12,100.0,1.7319201628396286e-11,OK
results_cv_2_l0_5_l2_9.csv,cv_2,5,9,68,68,68,1.8458568007417853e-12,5.777045508637002e-13,1.357913781419029e-12,100.0,1.7887968883911753e-11,OK
results_cv_2_l0_5_l2_10.csv,cv_2,5,10,68,68,68,1.527999948791603e-12,5.627720511824919e-13,8.240075288767912e-13,98.52941176470588,1.699229645879541e-11,OK
results_cv_2_l0_5_l2_11.csv,cv_2,5,11,68,68,68,1.5834000777203983e-12,4.41591208044656e-13,9.384715227156448e-13,100.0,1.4292289574058259e-11,OK
results_cv_2_l0_5_l2_12.csv,cv_2,5,12,68,68,68,1.823652340249282e-12,4.986011603591578e-13,1.0665912597573879e-12,100.0,1.6438794769868537e-11,OK
results_cv_2_l0_5_l2_13.csv,cv_2,5,13,68,68,68,1.4542811399564926e-12,4.434785871865188e-13,1.0549339179988237e-12,100.0,1.511668568099367e-11,OK
results_cv_2_l0_6_l2_1.csv,cv_2,6,1,52,52,52,1.006750238730092e-12,4.412026299860372e-13,6.031286581276163e-13,100.0,7.743694574458004e-12,OK
results_cv_2_l0_6_l2_2.csv,cv_2,6,2,52,52,52,1.9964030428809565e-12,1.4725998198628076e-12,6.951661468690418e-13,100.0,1.6404377856105157e-11,OK
results_cv_2_l0_6_l2_3.csv,cv_2,6,3,54,54,54,1.1743939154484906e-12,4.3481884759444256e-13,7.225331444260519e-13,96.29629629629629,1.1832979041059843e-11,OK
results_cv_2_l0_6_l2_4.csv,cv_2,6,4,60,60,60,5.099032307498419e-12,1.244448988302338e-12,1.0419443086107094e-12,98.33333333333333,2.0864199257175642e-11,OK
results_cv_2_l0_6_l2_5.csv,cv_2,6,5,66,66,66,1.0660583527055678e-11,1.2708167851371854e-12,4.463873715110367e-12,100.0,4.968289668560999e-11,OK
results_cv_2_l0_6_l2_6.csv,cv_2,6,6,64,64,64,1.5867307467942737e-12,4.69790872870135e-13,8.26116952623579e-13,100.0,1.5159429267441737e-11,OK
results_cv_2_l0_6_l2_7.csv,cv_2,6,7,66,66,66,1.7962298315410408e-12,4.9649173661237e-13,9.74664793318425e-13,100.0,1.7203682922684038e-11,OK
results_cv_2_l0_6_l2_8.csv,cv_2,6,8,66,66,66,3.83115761337649e-12,6.860068069158842e-13,9.99422766767566e-13,98.48484848484848,1.7826629061801214e-11,OK
results_cv_2_l0_6_l2_9.csv,cv_2,6,9,66,66,66,1.9457768729580494e-12,5.146993942162226e-13,1.0886846979474285e-12,96.96969696969697,1.8579693339404457e-11,OK
results_cv_2_l0_6_l2_10.csv,cv_2,6,10,66,66,66,3.247180302423658e-12,5.027089855502709e-13,1.5870638137016613e-12,96.96969696969697,1.6999512908455472e-11,OK
results_cv_2_l0_6_l2_11.csv,cv_2,6,11,66,66,66,2.3981927554928006e-12,5.040967643310523e-13,1.2103651414463457e-12,95.45454545454545,1.6600387731102728e-11,OK
results_cv_2_l0_6_l2_12.csv,cv_2,6,12,66,66,66,2.768785201112678e-12,4.981015599980765e-13,8.417710972707937e-13,100.0,1.595701348833245e-11,OK
results_cv_2_l0_6_l2_13.csv,cv_2,6,13,66,66,66,1.8104406862562428e-12,4.873879078104437e-13,9.234835118832052e-13,96.96969696969697,1.6843415551193175e-11,OK
results_cv_2_l0_7_l2_1.csv,cv_2,7,1,54,54,54,1.351696532481128e-12,6.514788708500419e-13,7.689404668553834e-13,100.0,8.606504398045445e-12,OK
results_cv_2_l0_7_l2_2.csv,cv_2,7,2,54,54,54,2.5092150579553163e-12,1.5427659150191175e-12,9.976464099281657e-13,100.0,1.629729684538006e-11,OK
results_cv_2_l0_7_l2_3.csv,cv_2,7,3,58,58,58,4.169553591282238e-12,6.238898286881067e-13,1.035393992765421e-12,100.0,1.764988155628089e-11,OK
results_cv_2_l0_7_l2_4.csv,cv_2,7,4,62,62,62,3.824607297531202e-12,1.7988943668001411e-12,1.0268452754758073e-12,100.0,2.8103908089605056e-11,OK
results_cv_2_l0_7_l2_5.csv,cv_2,7,5,64,64,64,2.2845059177711846e-12,9.94704318912909e-13,1.287081552447944e-12,98.4375,1.889000067478719e-11,OK
results_cv_2_l0_7_l2_6.csv,cv_2,7,6,64,64,64,2.597033699203166e-12,8.623657343775903e-13,1.268984917146554e-12,98.4375,1.975419827715541e-11,OK
results_cv_2_l0_7_l2_7.csv,cv_2,7,7,68,68,68,2.8610447344590284e-12,1.1192713422758516e-12,1.4523937608146298e-12,100.0,2.422750888797509e-11,OK
results_cv_2_l0_7_l2_8.csv,cv_2,7,8,66,66,66,3.042455176682779e-12,8.807954365863679e-13,1.524558257415265e-12,100.0,2.3361701462221163e-11,OK
results_cv_2_l0_7_l2_9.csv,cv_2,7,9,66,66,66,2.9802826873037702e-12,8.981149157705204e-13,1.5701884237273589e-12,98.48484848484848,2.4062585257667024e-11,OK
results_cv_2_l0_7_l2_10.csv,cv_2,7,10,66,66,66,3.823608096809039e-12,8.645861804268407e-13,1.4422907312905409e-12,100.0,2.3493873513302788e-11,OK
results_cv_2_l0_7_l2_11.csv,cv_2,7,11,66,66,66,6.688205544946868e-12,1.1708967129209213e-12,2.9771740628348198e-12,100.0,3.274878979109275e-11,OK
results_cv_2_l0_7_l2_12.csv,cv_2,7,12,66,66,66,5.591305196617213e-12,9.76607683611519e-13,2.5428548156014585e-12,98.48484848484848,2.7806298930066475e-11,OK
results_cv_2_l0_7_l2_13.csv,cv_2,7,13,66,66,66,5.102140931967369e-12,9.028888747764086e-13,2.3299140394783535e-12,100.0,2.562509926473666e-11,OK
results_cv_2_l0_8_l2_1.csv,cv_2,8,1,54,54,54,2.0147217227872716e-12,9.111045251586347e-13,1.269873095566254e-12,98.14814814814815,9.591549776644115e-12,OK
results_cv_2_l0_8_l2_2.csv,cv_2,8,2,54,54,54,2.294275880387886e-12,1.6981971384666394e-12,1.1872725025341424e-12,100.0,1.712360808703295e-11,OK
results_cv_2_l0_8_l2_3.csv,cv_2,8,3,58,58,58,2.603472992745992e-12,9.479084184249587e-13,1.5293322164211531e-12,100.0,1.6139090064370976e-11,OK
results_cv_2_l0_8_l2_4.csv,cv_2,8,4,62,62,62,6.741607272431338e-12,1.7991719225562974e-12,1.837641150359559e-12,100.0,3.2666758187360756e-11,OK
results_cv_2_l0_8_l2_5.csv,cv_2,8,5,60,60,60,3.458011654799975e-12,2.2821189382682405e-12,2.018274436466072e-12,100.0,3.7865155455563126e-11,OK
results_cv_2_l0_8_l2_6.csv,cv_2,8,6,64,64,64,3.719358154796737e-12,1.2673195826096162e-12,2.206679283744961e-12,98.4375,2.1250397275185406e-11,OK
results_cv_2_l0_8_l2_7.csv,cv_2,8,7,68,68,68,6.711520228463996e-12,1.3581913371751853e-12,2.9276581159365378e-12,97.05882352941177,3.07406877730898e-11,OK
results_cv_2_l0_8_l2_8.csv,cv_2,8,8,66,66,66,4.337863401815412e-12,1.4203083154029628e-12,2.5813795545559515e-12,96.96969696969697,2.5074599514784968e-11,OK
results_cv_2_l0_8_l2_9.csv,cv_2,8,9,66,66,66,2.6861846080805662e-12,1.0025313912365164e-12,1.4597212327771558e-12,100.0,1.5379530982073675e-11,OK
results_cv_2_l0_8_l2_10.csv,cv_2,8,10,68,68,68,9.768963415979215e-12,3.598399356263826e-12,3.2255309534434673e-12,95.58823529411765,7.101830235001216e-11,OK
results_cv_2_l0_8_l2_11.csv,cv_2,8,11,66,66,66,2.8995694734135213e-12,9.807710199538633e-13,1.4102052858788738e-12,96.96969696969697,1.4529044634059574e-11,OK
results_cv_2_l0_8_l2_12.csv,cv_2,8,12,66,66,66,3.144040583435981e-12,9.668932321460488e-13,1.3848922009174203e-12,100.0,1.5276668818842154e-11,OK
results_cv_2_l0_8_l2_13.csv,cv_2,8,13,66,66,66,2.735256465768998e-12,9.617306950815419e-13,1.403765992336048e-12,100.0,1.464411925056197e-11,OK
results_cv_2_l0_9_l2_1.csv,cv_2,9,1,52,52,52,2.3669954885008337e-12,8.882894420025877e-13,1.4231948952669882e-12,100.0,1.0959400054133539e-11,OK
results_cv_2_l0_9_l2_2.csv,cv_2,9,2,54,54,54,1.7387646877864427e-11,1.3910317342435974e-11,2.2102319974237616e-12,98.14814814814815,1.0746603607003635e-10,OK
results_cv_2_l0_9_l2_3.csv,cv_2,9,3,54,54,54,3.630873379734112e-12,1.2939094240493887e-12,2.2816193379071592e-12,96.29629629629629,1.682820549575581e-11,OK
results_cv_2_l0_9_l2_4.csv,cv_2,9,4,60,60,60,6.8824945742562704e-12,1.5090151350705128e-12,2.786215702599293e-12,100.0,2.902428297701931e-11,OK
results_cv_2_l0_9_l2_5.csv,cv_2,9,5,60,60,60,5.274003456179344e-12,1.9214629887187584e-12,1.958877504648626e-12,98.33333333333333,3.214228883052783e-11,OK
results_cv_2_l0_9_l2_6.csv,cv_2,9,6,60,60,60,3.3263392040794315e-12,1.2893019984971943e-12,2.018496481070997e-12,100.0,1.5274698172973444e-11,OK
results_cv_2_l0_9_l2_7.csv,cv_2,9,7,62,62,62,3.4622305022935507e-12,1.3035128532123963e-12,2.077671368283518e-12,98.38709677419355,1.6046386441814775e-11,OK
results_cv_2_l0_9_l2_8.csv,cv_2,9,8,64,64,64,3.550604255053713e-12,1.317890241381292e-12,2.1225243784783743e-12,100.0,1.6649487344366776e-11,OK
results_cv_2_l0_9_l2_9.csv,cv_2,9,9,64,64,64,4.5959902550407605e-12,1.8622325903550063e-12,2.1572743591491417e-12,98.4375,3.492772737700989e-11,OK
results_cv_2_l0_9_l2_10.csv,cv_2,9,10,64,64,64,3.428701766949871e-12,1.3403722576299515e-12,2.057243264630415e-12,98.4375,2.6816548981400956e-11,OK
results_cv_2_l0_9_l2_11.csv,cv_2,9,11,66,66,66,3.476552379311215e-12,1.3081202787645907e-12,2.0963231150972206e-12,96.96969696969697,1.6306012096123368e-11,OK
results_cv_2_l0_9_l2_12.csv,cv_2,9,12,66,66,66,9.741873974178361e-12,3.5261238373607284e-12,3.3991698344948418e-12,95.45454545454545,7.220157804965766e-11,OK
results_cv_2_l0_9_l2_13.csv,cv_2,9,13,67,68,67,0.0004667577127315248,2.3171169232394373e-05,0.00017986063671560082,97.01492537313433,0.0018095015465133014,OK
results_cv_2_l0_10_l2_1.csv,cv_2,10,1,52,52,52,3.153810546052682e-12,1.1800005417228476e-12,2.0465851235940136e-12,100.0,1.1699807789256056e-11,OK
results_cv_2_l0_10_l2_2.csv,cv_2,10,2,52,52,52,3.880229471064922e-12,1.8592904993397497e-12,2.6182389589735067e-12,100.0,1.9828194641746677e-11,OK
results_cv_2_l0_10_l2_3.csv,cv_2,10,3,56,56,56,3.984812479984612e-12,1.5881740367262864e-12,2.5925372959534343e-12,100.0,1.472147403980273e-11,OK
results_cv_2_l0_10_l2_4.csv,cv_2,10,4,58,58,58,5.105471601041245e-12,1.6884826870011693e-12,2.8380076066980564e-12,100.0,2.6710189615641866e-11,OK
results_cv_2_l0_10_l2_5.csv,cv_2,10,5,60,60,60,4.448219570463152e-12,1.6978640715592519e-12,2.9043989435706408e-12,100.0,2.4643696805437543e-11,OK
results_cv_2_l0_10_l2_6.csv,cv_2,10,6,60,60,60,5.0464077361311865e-12,1.6546763959013333e-12,2.8737567880909864e-12,100.0,3.313305185770332e-11,OK
results_cv_2_l0_10_l2_7.csv,cv_2,10,7,62,62,62,4.6876946768747985e-12,1.7503221094727905e-12,3.066824572073301e-12,100.0,1.9384299720925924e-11,OK
results_cv_2_l0_10_l2_8.csv,cv_2,10,8,64,64,64,4.6954662380471746e-12,1.728450715887675e-12,3.0561664310368997e-12,100.0,1.957958795095749e-11,OK
results_cv_2_l0_10_l2_9.csv,cv_2,10,9,66,66,66,4.725886348921904e-12,1.7169599075828046e-12,3.0623836799748005e-12,100.0,1.9867898992664834e-11,OK
results_cv_2_l0_10_l2_10.csv,cv_2,10,10,68,68,68,4.545142040512928e-12,1.7201795543542175e-12,2.954636535434929e-12,95.58823529411765,2.1451493359414542e-11,OK
results_cv_2_l0_10_l2_11.csv,cv_2,10,11,68,68,68,4.546585330444941e-12,1.672273430841642e-12,2.9652946764713306e-12,100.0,1.906390323380691e-11,OK
results_cv_2_l0_10_l2_12.csv,cv_2,10,12,68,68,68,4.558797783715818e-12,1.689703932328257e-12,2.981115354572239e-12,98.52941176470588,2.4579782653688653e-11,OK
results_cv_2_l0_10_l2_13.csv,cv_2,10,13,68,68,68,4.6065373737746995e-12,1.6761037002765988e-12,2.9932167855406533e-12,98.52941176470588,2.1131874028412767e-11,OK
results_cv_2_l0_11_l2_1.csv,cv_2,11,1,56,56,56,4.528488695143551e-12,3.442524043606454e-12,2.854716463218665e-12,100.0,3.0332000799937475e-11,OK
results_cv_2_l0_11_l2_2.csv,cv_2,11,2,52,52,52,5.146771897557301e-12,1.8349766151004587e-12,3.678279902885606e-12,100.0,2.2962964862927038e-11,OK
results_cv_2_l0_11_l2_3.csv,cv_2,11,3,54,54,54,5.21072074377571e-12,2.0157209235094342e-12,3.6288194671385554e-12,100.0,1.5983200873925796e-11,OK
results_cv_2_l0_11_l2_4.csv,cv_2,11,4,58,58,58,5.608291608893978e-12,2.128297538206425e-12,3.93485244387648e-12,100.0,1.9254903227405862e-11,OK
results_cv_2_l0_11_l2_5.csv,cv_2,11,5,60,60,60,1.3081091765343444e-11,1.739886013041314e-12,5.2373660963667135e-12,96.66666666666667,8.123329786613454e-11,OK
results_cv_2_l0_11_l2_6.csv,cv_2,11,6,62,62,62,1.1302625502196406e-11,1.7152945730458669e-12,2.85449441861374e-12,100.0,5.76952999264968e-11,OK
results_cv_2_l0_11_l2_7.csv,cv_2,11,7,68,68,68,4.412137322162835e-12,1.690370066143032e-12,2.6378343953581407e-12,98.52941176470588,2.579579605477278e-11,OK
results_cv_2_l0_11_l2_8.csv,cv_2,11,8,68,68,68,4.404254738687996e-12,1.6658896484500474e-12,2.6182389589735067e-12,100.0,2.712341462540735e-11,OK
results_cv_2_l0_11_l2_9.csv,cv_2,11,9,68,68,68,5.285993864845295e-12,1.7184031975148173e-12,2.7113866707395573e-12,100.0,3.839017992390836e-11,OK
results_cv_2_l0_11_l2_10.csv,cv_2,11,10,68,68,68,6.437517185986508e-12,1.705413588126703e-12,2.699007684014987e-12,97.05882352941177,4.5808468129848734e-11,OK
results_cv_2_l0_11_l2_11.csv,cv_2,11,11,70,70,70,5.956790616323815e-12,1.6988077611301833e-12,2.67796895769834e-12,98.57142857142858,4.269828934866382e-11,OK
results_cv_2_l0_11_l2_12.csv,cv_2,11,12,70,70,70,6.5391025927397095e-12,1.7518764217072658e-12,2.7527979895580756e-12,98.57142857142858,4.7684078907650473e-11,OK
results_cv_2_l0_11_l2_13.csv,cv_2,11,13,70,70,70,5.247025036680952e-12,1.699196339188802e-12,2.682909450157922e-12,94.28571428571428,3.7263969687728604e-11,OK
results_cv_2_l0_12_l2_1.csv,cv_2,12,1,54,54,54,5.189737528610294e-12,1.892097589717423e-12,3.826661210126758e-12,98.14814814814815,1.8802404078144264e-11,OK
results_cv_2_l0_12_l2_2.csv,cv_2,12,2,52,52,52,6.1670668571878196e-12,2.353284234146713e-12,4.4775849694644876e-12,100.0,1.4708595452717077e-11,OK
results_cv_2_l0_12_l2_3.csv,cv_2,12,3,54,54,54,4.832578781588381e-12,1.875277710894352e-12,3.115840918610502e-12,100.0,1.6429912985671535e-11,OK
results_cv_2_l0_12_l2_4.csv,cv_2,12,4,60,60,60,5.8901772348463055e-12,2.010114297235077e-12,3.3775759966658825e-12,100.0,3.1947403056342694e-11,OK
results_cv_2_l0_12_l2_5.csv,cv_2,12,5,58,58,58,5.3895776730428224e-12,2.054995063005549e-12,3.479105892267853e-12,98.27586206896551,1.997410006490674e-11,OK
results_cv_2_l0_12_l2_6.csv,cv_2,12,6,62,62,62,7.587930284103095e-11,2.0869139749635224e-12,2.4319435354414054e-11,96.7741935483871,5.192773988582644e-10,OK
results_cv_2_l0_12_l2_7.csv,cv_2,12,7,68,68,68,8.79696315791989e-12,2.053884839980924e-12,3.627875777567624e-12,97.05882352941177,6.61473931184986e-11,OK
results_cv_2_l0_12_l2_8.csv,cv_2,12,8,74,74,74,3.937850046042968e-11,6.059375223799179e-12,1.6100565325416483e-11,97.2972972972973,2.7614110997831176e-10,OK
results_cv_2_l0_12_l2_9.csv,cv_2,12,9,72,72,72,5.718037154878175e-12,2.1165846852966297e-12,3.6540215297975465e-12,95.83333333333334,3.4847236207724563e-11,OK
results_cv_2_l0_12_l2_10.csv,cv_2,12,10,72,72,72,5.694833493663509e-12,2.103400786879206e-12,3.640976409258201e-12,97.22222222222221,4.3383852066369855e-11,OK
results_cv_2_l0_12_l2_11.csv,cv_2,12,11,72,72,72,5.679290371318757e-12,2.1097013025439537e-12,3.640365786594657e-12,98.61111111111111,4.104777628910483e-11,OK
results_cv_2_l0_12_l2_12.csv,cv_2,12,12,72,72,72,5.727029961377639e-12,2.136679722042345e-12,3.679334614759e-12,100.0,3.553410343748453e-11,OK
results_cv_2_l0_12_l2_13.csv,cv_2,12,13,72,72,72,5.823785897973721e-12,2.102790164215662e-12,3.6311509354902682e-12,97.22222222222221,4.177799772797641e-11,OK
results_cv_2_l0_13_l2_1.csv,cv_2,13,1,53,54,53,0.0034036315729897293,0.0003028220665359793,0.0007482245771954776,100.0,0.0185872797021768,OK
results_cv_2_l0_13_l2_2.csv,cv_2,13,2,56,56,56,6.195599588920686e-12,3.834488282450366e-12,3.716804641840099e-12,100.0,3.747410021182063e-11,OK
results_cv_2_l0_13_l2_3.csv,cv_2,13,3,54,54,54,5.972278227517336e-12,2.290473366528545e-12,4.1066039457859915e-12,100.0,2.0542095802156268e-11,OK
results_cv_2_l0_13_l2_4.csv,cv_2,13,4,58,58,58,6.409428543463491e-12,2.442601676477807e-12,4.418021504193348e-12,98.27586206896551,2.0248303034264836e-11,OK
results_cv_2_l0_13_l2_5.csv,cv_2,13,5,58,58,58,6.590505918779854e-12,2.496003403962277e-12,4.538536213516409e-12,100.0,3.693462202747355e-11,OK
results_cv_2_l0_13_l2_6.csv,cv_2,13,6,62,62,62,7.924993994379292e-12,2.5383029012004954e-12,4.6487258487104555e-12,98.38709677419355,5.3661408649929854e-11,OK
results_cv_2_l0_13_l2_7.csv,cv_2,13,7,70,70,70,8.561595876699357e-12,2.4988067170994555e-12,4.582167978384177e-12,100.0,8.902811821087653e-11,OK
results_cv_2_l0_13_l2_8.csv,cv_2,13,8,70,70,70,1.9490187241899548e-11,6.195821633525611e-12,5.455635943008019e-12,97.14285714285714,1.3270173848667355e-10,OK
results_cv_2_l0_13_l2_9.csv,cv_2,13,9,70,70,70,7.079670183429698e-12,2.581101998799795e-12,4.766909089681803e-12,97.14285714285714,8.406630946922178e-11,OK
results_cv_2_l0_13_l2_10.csv,cv_2,13,10,70,70,70,7.053357897746082e-12,2.866096249221073e-12,4.7523096569079826e-12,98.57142857142858,9.215361806980127e-11,OK
results_cv_2_l0_13_l2_11.csv,cv_2,13,11,70,70,70,1.0465406319326576e-11,5.222988708197818e-12,5.330069718922914e-12,98.57142857142858,1.4167600426162608e-10,OK
results_cv_2_l0_13_l2_12.csv,cv_2,13,12,70,70,70,9.325873406851315e-12,4.285460875053104e-12,4.7932213753654196e-12,97.14285714285714,1.278791517123068e-10,OK
results_cv_2_l0_13_l2_13.csv,cv_2,13,13,70,70,70,9.778955423200841e-12,5.269062963719762e-12,5.2025050933934835e-12,100.0,1.2555456674334664e-10,OK
results_cv_2_l0_14_l2_1.csv,cv_2,14,1,54,54,54,5.83166848144856e-12,2.231076434711099e-12,4.105382700458904e-12,100.0,1.8028023518468217e-11,OK
results_cv_2_l0_14_l2_2.csv,cv_2,14,2,56,56,56,6.549483178019955e-12,2.4795998587734402e-12,4.689304500260505e-12,100.0,1.9318324717687574e-11,OK
results_cv_2_l0_14_l2_3.csv,cv_2,14,3,54,54,54,7.152611836147571e-12,2.7045865547137282e-12,5.158484750467096e-12,100.0,2.373229390784104e-11,OK
results_cv_2_l0_14_l2_4.csv,cv_2,14,4,58,58,58,7.640499344319096e-12,2.8733959656079833e-12,5.516698209362403e-12,96.55172413793103,3.8360314924545946e-11,OK
results_cv_2_l0_14_l2_5.csv,cv_2,14,5,60,60,60,1.2234213642159375e-11,2.9305169402249476e-12,5.649203327351415e-12,100.0,7.417710889967566e-11,OK
results_cv_2_l0_14_l2_6.csv,cv_2,14,6,69,70,69,0.002130708263185843,8.532253438486848e-05,0.0006976046317169748,92.7536231884058,0.013692063382118203,OK
results_cv_2_l0_14_l2_7.csv,cv_2,14,7,72,72,72,2.478039995423842e-11,6.8213767967506556e-12,9.957146218653179e-12,100.0,2.62667720907217e-10,OK
results_cv_2_l0_14_l2_8.csv,cv_2,14,8,72,72,72,3.7967851085340953e-11,8.587464073173123e-12,1.4547585358570814e-11,95.83333333333334,4.685138943472111e-10,OK
results_cv_2_l0_14_l2_9.csv,cv_2,14,9,72,72,72,1.6546986003618258e-11,6.386779993761138e-12,6.271538843805047e-12,95.83333333333334,1.3347922767081855e-10,OK
results_cv_2_l0_14_l2_10.csv,cv_2,14,10,74,74,74,2.077715777204503e-11,6.351419390426827e-12,7.779332733548472e-12,97.2972972972973,1.7112372630023742e-10,OK
results_cv_2_l0_14_l2_11.csv,cv_2,14,11,74,74,74,1.7081669412277733e-11,6.182832024137497e-12,6.370015626089298e-12,97.2972972972973,1.3872636372980196e-10,OK
results_cv_2_l0_14_l2_12.csv,cv_2,14,12,74,74,74,1.780930958261706e-11,5.46801492973259e-12,6.634581772857473e-12,100.0,1.4539131010238293e-10,OK
results_cv_2_l0_14_l2_13.csv,cv_2,14,13,74,74,74,1.9111379145897445e-11,5.797196056533949e-12,7.020273251612252e-12,97.2972972972973,1.558549400648701e-10,OK
results_cv_2_l0_15_l2_1.csv,cv_2,15,1,52,52,52,6.874611990781432e-12,2.567890344806756e-12,5.045019957350405e-12,100.0,2.0064727657143067e-11,OK
results_cv_2_l0_15_l2_2.csv,cv_2,15,2,56,56,56,7.688905068192753e-12,2.885913730210632e-12,5.7284732513096515e-12,100.0,2.1843749031802417e-11,OK
results_cv_2_l0_15_l2_3.csv,cv_2,15,3,56,56,56,1.5626167026994153e-11,9.254486066367917e-12,6.2762017805084724e-12,100.0,1.1681555722731218e-10,OK
results_cv_2_l0_15_l2_4.csv,cv_2,15,4,58,58,58,1.4212075960529091e-11,8.030298648264989e-12,6.673606112173047e-12,100.0,8.971767773147121e-11,OK
results_cv_2_l0_15_l2_5.csv,cv_2,15,5,58,58,58,9.10899133899079e-12,3.3950897648793443e-12,6.798506202443377e-12,98.27586206896551,4.2037429093255696e-11,OK
results_cv_2_l0_15_l2_6.csv,cv_2,15,6,64,64,64,1.6829426741082898e-11,3.001376924771648e-12,3.605227227865271e-12,100.0,3.168825202237713e-10,OK
results_cv_2_l0_15_l2_7.csv,cv_2,15,7,64,64,64,3.5225156125306967e-12,1.1723955140041653e-12,1.1334266858398223e-12,96.875,7.319600481281441e-11,OK
results_cv_2_l0_15_l2_8.csv,cv_2,15,8,66,66,66,3.957056904368983e-12,8.776868121174175e-13,1.5700774014248964e-12,96.96969696969697,6.401457142146683e-11,OK
results_cv_2_l0_15_l2_9.csv,cv_2,15,9,71,70,70,0.17802717904983162,0.06900958825832262,0.12412119888620088,32.857142857142854,0.54665512776612,OK
results_cv_2_l0_15_l2_10.csv,cv_2,15,10,72,72,72,3.924416347445003e-12,9.686140778342178e-13,1.5552004128949193e-12,98.61111111111111,8.319500643949596e-11,OK
results_cv_2_l0_15_l2_11.csv,cv_2,15,11,72,72,72,0.17982662127340415,0.06965482486928237,0.12535133747997557,31.944444444444443,0.5527621384891652,OK
results_cv_2_l0_15_l2_12.csv,cv_2,15,12,73,72,72,0.1801905200313894,0.0697852810176113,0.1255998040959586,31.944444444444443,0.5539981201867505,OK
results_cv_2_l0_15_l2_13.csv,cv_2,15,13,70,70,70,3.3166802637651926e-12,8.975042931069765e-13,1.0604850331219495e-12,97.14285714285714,7.558065284740678e-11,OK
results_cv_2_l0_16_l2_1.csv,cv_2,16,1,52,52,52,7.942202451260982e-12,2.940120369387955e-12,6.024902798884568e-12,98.07692307692307,2.2447432801442346e-11,OK
results_cv_2_l0_16_l2_2.csv,cv_2,16,2,56,56,56,8.89360807221351e-12,3.358535671793561e-12,6.8138272801832045e-12,100.0,3.861339026300925e-11,OK
results_cv_2_l0_16_l2_3.csv,cv_2,16,3,56,56,56,9.679201884438271e-12,4.864553204697586e-12,7.421396830409321e-12,100.0,5.720501849992843e-11,OK
results_cv_2_l0_16_l2_4.csv,cv_2,16,4,60,60,60,1.0238476733093194e-11,3.811700954869934e-12,7.829292769656604e-12,100.0,5.273170788910875e-11,OK
results_cv_2_l0_16_l2_5.csv,cv_2,16,5,58,58,58,3.746447596597591e-12,2.1528889782018723e-12,9.164891068280667e-13,98.27586206896551,4.069244941007355e-11,OK
results_cv_2_l0_16_l2_6.csv,cv_2,16,6,62,62,62,2.770561557952078e-12,1.228517287898967e-12,1.0721423748805137e-12,98.38709677419355,2.5266899683629163e-11,OK
results_cv_2_l0_16_l2_7.csv,cv_2,16,7,64,64,64,3.1925573296121e-12,1.3803957976676884e-12,1.4116485758108865e-12,96.875,6.013145537053788e-11,OK
results_cv_2_l0_16_l2_8.csv,cv_2,16,8,70,70,70,3.7765346405649325e-12,9.487410856934275e-13,1.3591350267461166e-12,94.28571428571428,5.6266546977212784e-11,OK
results_cv_2_l0_16_l2_9.csv,cv_2,16,9,70,70,70,2.8383961847566752e-12,1.0064726829739357e-12,1.1579626146840383e-12,100.0,5.5067950199827465e-11,OK
results_cv_2_l0_16_l2_10.csv,cv_2,16,10,70,70,70,3.829603301142015e-12,1.0936807015582417e-12,1.0325074129013956e-12,98.57142857142858,5.516298529073538e-11,OK
results_cv_2_l0_16_l2_11.csv,cv_2,16,11,70,70,70,3.835820550079916e-12,1.0031975250512914e-12,1.046163156104285e-12,98.57142857142858,7.269762569706018e-11,OK
results_cv_2_l0_16_l2_12.csv,cv_2,16,12,70,70,70,3.2751579226442118e-12,1.2423395645555502e-12,1.3633538742396922e-12,98.57142857142858,8.437806009453652e-11,OK
